Genotype 58 :	2002002210011002212111020
Haplotype 59 :	1001001100010001111110010
Haplotype 0 :	1001001110001001101001010

Genotype 59 :	2002001120102102202102110
Haplotype 0 :	1001001110001001101001010
Haplotype 76 :	1001000010101101101101100

Genotype 60 :	2001000010201212211202201
Haplotype 76 :	1001000010101101101101100
Haplotype 122 :	1000000000100111110101101

Genotype 61 :	1002001011212202212201200
Haplotype 76 :	1001000010101101101101100
Haplotype 50 :	0001001001111101111100100

Genotype 62 :	1001002002112201122200210
Haplotype 50 :	0001001001111101111100100
Haplotype 9 :	1000001001001100011100110

Genotype 63 :	1002001011212202212201200
Haplotype 50 :	0001001001111101111100100
Haplotype 76 :	1001000010101101101101100

Genotype 64 :	2001000010201212211202201
Haplotype 76 :	1001000010101101101101100
Haplotype 122 :	1000000000100111110101101

Genotype 65 :	1102000020102212102212201
Haplotype 76 :	1001000010101101101101100
Haplotype 98 :	0101000010001111001111101

Genotype 66 :	2001000010201212211202201
Haplotype 76 :	1001000010101101101101100
Haplotype 122 :	1000000000100111110101101

Genotype 67 :	2001000010201212211202201
Haplotype 122 :	1000000000100111110101101
Haplotype 76 :	1001000010101101101101100

Genotype 68 :	2001000010201212211202201
Haplotype 122 :	1000000000100111110101101
Haplotype 76 :	1001000010101101101101100

Genotype 69 :	2002001120102102202102110
Haplotype 76 :	1001000010101101101101100
Haplotype 0 :	1001001110001001101001010

Genotype 70 :	1002001011212202212201200
Haplotype 76 :	1001000010101101101101100
Haplotype 50 :	0001001001111101111100100

Genotype 71 :	2102001010102201202202100
Haplotype 76 :	1001000010101101101101100
Haplotype 74 :	1101001000001100101101000

Genotype 72 :	1102000020102212102212201
Haplotype 76 :	1001000010101101101101100
Haplotype 98 :	0101000010001111001111101

Genotype 73 :	2002001120102102202102110
Haplotype 76 :	1001000010101101101101100
Haplotype 0 :	1001001110001001101001010

Genotype 74 :	2002001120102102202102110
Haplotype 0 :	1001001110001001101001010
Haplotype 76 :	1001000010101101101101100

Genotype 75 :	2102001010102201202202100
Haplotype 76 :	1001000010101101101101100
Haplotype 74 :	1101001000001100101101000

Genotype 76 :	2001000010201212211202201
Haplotype 76 :	1001000010101101101101100
Haplotype 122 :	1000000000100111110101101

Genotype 77 :	2002001120102102202102110
Haplotype 76 :	1001000010101101101101100
Haplotype 0 :	1001001110001001101001010

Genotype 78 :	2002001120102102202102110
Haplotype 0 :	1001001110001001101001010
Haplotype 76 :	1001000010101101101101100

Genotype 79 :	2102002110002101202102010
Haplotype 0 :	1001001110001001101001010
Haplotype 74 :	1101001000001100101101000

Genotype 80 :	2002001120102102202102110
Haplotype 0 :	1001001110001001101001010
Haplotype 76 :	1001000010101101101101100

Genotype 81 :	2102001010102201202202100
Haplotype 76 :	1001000010101101101101100
Haplotype 74 :	1101001000001100101101000

Genotype 82 :	2102001010102201202202100
Haplotype 74 :	1101001000001100101101000
Haplotype 76 :	1001000010101101101101100

Genotype 83 :	2001000010201212211202201
Haplotype 76 :	1001000010101101101101100
Haplotype 122 :	1000000000100111110101101

Genotype 84 :	2001000010201212211202201
Haplotype 122 :	1000000000100111110101101
Haplotype 76 :	1001000010101101101101100

Genotype 85 :	1002001011212202212201200
Haplotype 76 :	1001000010101101101101100
Haplotype 50 :	0001001001111101111100100

Genotype 86 :	1002112002221102212100200
Haplotype 50 :	0001001001111101111100100
Haplotype 12 :	1001111001110001101000100

Genotype 87 :	2001222002211101202000211
Haplotype 12 :	1001111001110001101000100
Haplotype 117 :	1000111001101100101000111

Genotype 88 :	1100222012201210202100212
Haplotype 117 :	1000111001101100101000111
Haplotype 39 :	0100111011100110101100101

Genotype 89 :	1100222012201210202100212
Haplotype 39 :	0100111011100110101100101
Haplotype 117 :	1000111001101100101000111

Genotype 90 :	0200112022100220101200212
Haplotype 39 :	0100111011100110101100101
Haplotype 96 :	0100001011000110000100111

Genotype 91 :	1200222012200120201101201
Haplotype 39 :	0100111011100110101100101
Haplotype 26 :	1100111001100010100001100

Genotype 92 :	0110222022200120102200201
Haplotype 39 :	0100111011100110101100101
Haplotype 90 :	0010111011100010001100100

Genotype 93 :	1020122021200120002100210
Haplotype 90 :	0010111011100010001100100
Haplotype 161 :	1010011010100110001000110

Genotype 94 :	0110222022200120102200201
Haplotype 90 :	0010111011100010001100100
Haplotype 39 :	0100111011100110101100101

Genotype 95 :	1100222012201210202100212
Haplotype 39 :	0100111011100110101100101
Haplotype 117 :	1000111001101100101000111

Genotype 96 :	2001222002211101202000211
Haplotype 117 :	1000111001101100101000111
Haplotype 12 :	1001111001110001101000100

Genotype 97 :	2101222002210011201001200
Haplotype 12 :	1001111001110001101000100
Haplotype 26 :	1100111001100010100001100

Genotype 98 :	2001222002211101202000211
Haplotype 12 :	1001111001110001101000100
Haplotype 117 :	1000111001101100101000111

Genotype 99 :	2102211112220001202000201
Haplotype 12 :	1001111001110001101000100
Haplotype 106 :	1101100111110000101000101

Genotype 100 :	2101222002210011201001200
Haplotype 12 :	1001111001110001101000100
Haplotype 26 :	1100111001100010100001100

Genotype 101 :	2201222012100020111001200
Haplotype 26 :	1100111001100010100001100
Haplotype 45 :	1101111011000010011000100

Genotype 102 :	2101222002210011201001200
Haplotype 26 :	1100111001100010100001100
Haplotype 12 :	1001111001110001101000100

Genotype 103 :	2101222002210011201001200
Haplotype 26 :	1100111001100010100001100
Haplotype 12 :	1001111001110001101000100

Genotype 104 :	1002112002221102212100200
Haplotype 12 :	1001111001110001101000100
Haplotype 50 :	0001001001111101111100100

Genotype 105 :	1002112002221102212100200
Haplotype 12 :	1001111001110001101000100
Haplotype 50 :	0001001001111101111100100

Genotype 106 :	1102011102212202222100200
Haplotype 50 :	0001001001111101111100100
Haplotype 135 :	1101010101101101111000100

Genotype 107 :	1102011102212202222100200
Haplotype 50 :	0001001001111101111100100
Haplotype 135 :	1101010101101101111000100

Genotype 108 :	1102011102212202222100200
Haplotype 50 :	0001001001111101111100100
Haplotype 135 :	1101010101101101111000100

Genotype 109 :	1001002002112201122200210
Haplotype 50 :	0001001001111101111100100
Haplotype 9 :	1000001001001100011100110

Genotype 110 :	1102011102212202222100200
Haplotype 50 :	0001001001111101111100100
Haplotype 135 :	1101010101101101111000100

Genotype 111 :	2202110102202211122100200
Haplotype 135 :	1101010101101101111000100
Haplotype 34 :	1101100001101110011100100

Genotype 112 :	2102201102202220021101200
Haplotype 34 :	1101100001101110011100100
Haplotype 85 :	1001101101101110010001100

Genotype 113 :	2202110102202211122100200
Haplotype 34 :	1101100001101110011100100
Haplotype 135 :	1101010101101101111000100

Genotype 114 :	2202110102202211122100200
Haplotype 34 :	1101100001101110011100100
Haplotype 135 :	1101010101101101111000100

Genotype 115 :	2101101002102210022200210
Haplotype 34 :	1101100001101110011100100
Haplotype 9 :	1000001001001100011100110

Genotype 116 :	2000001101002210021200220
Haplotype 9 :	1000001001001100011100110
Haplotype 8 :	1000000100001110010100110

Genotype 117 :	2000001101002210021200220
Haplotype 8 :	1000000100001110010100110
Haplotype 9 :	1000001001001100011100110

Genotype 118 :	2101001200001220120210221
Haplotype 8 :	1000000100001110010100110
Haplotype 134 :	1101001100000110110110111

Genotype 119 :	2101001200001220120210221
Haplotype 134 :	1101001100000110110110111
Haplotype 8 :	1000000100001110010100110

Genotype 120 :	2010000200002211011201221
Haplotype 8 :	1000000100001110010100110
Haplotype 115 :	1010000100001101001101111

Genotype 121 :	2010000200002211011201221
Haplotype 8 :	1000000100001110010100110
Haplotype 115 :	1010000100001101001101111

Genotype 122 :	2020100110002101101202222
Haplotype 115 :	1010000100001101001101111
Haplotype 101 :	1010100010001000100101111

Genotype 123 :	2020211020001100100212222
Haplotype 101 :	1010100010001000100101111
Haplotype 93 :	1010111010000100000111111

Genotype 124 :	1020221021010201000212122
Haplotype 93 :	1010111010000100000111111
Haplotype 5 :	0010110011010101000101011

Genotype 125 :	1021212021000210100222122
Haplotype 93 :	1010111010000100000111111
Haplotype 131 :	0011101011000110100111011

Genotype 126 :	1020221021010201000212122
Haplotype 93 :	1010111010000100000111111
Haplotype 5 :	0010110011010101000101011

Genotype 127 :	0120221022120202011102012
Haplotype 5 :	0010110011010101000101011
Haplotype 11 :	0110111011110101011001001

Genotype 128 :	1010211122010202000102022
Haplotype 5 :	0010110011010101000101011
Haplotype 114 :	1000101111000101000001011

Genotype 129 :	0120221022120202011102012
Haplotype 5 :	0010110011010101000101011
Haplotype 11 :	0110111011110101011001001

Genotype 130 :	1010211122010202000102022
Haplotype 5 :	0010110011010101000101011
Haplotype 114 :	1000101111000101000001011

Genotype 131 :	0021220122010101001202021
Haplotype 5 :	0010110011010101000101011
Haplotype 94 :	0011110111000000001101010

Genotype 132 :	1020221021010201000212122
Haplotype 5 :	0010110011010101000101011
Haplotype 93 :	1010111010000100000111111

Genotype 133 :	2020221020101210000222212
Haplotype 93 :	1010111010000100000111111
Haplotype 43 :	1010110010101110000111101

Genotype 134 :	2010210120212220011222202
Haplotype 43 :	1010110010101110000111101
Haplotype 159 :	1000100110111110011111101

Genotype 135 :	1010220120212220001212102
Haplotype 43 :	1010110010101110000111101
Haplotype 111 :	0000110110111110001101001

Genotype 136 :	1000210220222220012212102
Haplotype 111 :	0000110110111110001101001
Haplotype 159 :	1000100110111110011111101

Genotype 137 :	1010220120212220001212102
Haplotype 111 :	0000110110111110001101001
Haplotype 43 :	1010110010101110000111101

Genotype 138 :	2020210020102110100212212
Haplotype 43 :	1010110010101110000111101
Haplotype 101 :	1010100010001000100101111

Genotype 139 :	2020211020001100100212222
Haplotype 101 :	1010100010001000100101111
Haplotype 93 :	1010111010000100000111111

Genotype 140 :	2020100110002101101202222
Haplotype 101 :	1010100010001000100101111
Haplotype 115 :	1010000100001101001101111

Genotype 141 :	2020100110002101101202222
Haplotype 101 :	1010100010001000100101111
Haplotype 115 :	1010000100001101001101111

Genotype 142 :	2020100110002101101202222
Haplotype 115 :	1010000100001101001101111
Haplotype 101 :	1010100010001000100101111

Genotype 143 :	2021110020002000211201212
Haplotype 101 :	1010100010001000100101111
Haplotype 56 :	1011010010001000111100101

Genotype 144 :	2021110020002000211201212
Haplotype 56 :	1011010010001000111100101
Haplotype 101 :	1010100010001000100101111

Genotype 145 :	2021021020002000112201102
Haplotype 56 :	1011010010001000111100101
Haplotype 75 :	1010011010001000001101001

Genotype 146 :	2021021020002000112201102
Haplotype 75 :	1010011010001000001101001
Haplotype 56 :	1011010010001000111100101

Genotype 147 :	2021021020002000112201102
Haplotype 75 :	1010011010001000001101001
Haplotype 56 :	1011010010001000111100101

Genotype 148 :	2021021020002000112201102
Haplotype 56 :	1011010010001000111100101
Haplotype 75 :	1010011010001000001101001

Genotype 149 :	2021021020002000112201102
Haplotype 75 :	1010011010001000001101001
Haplotype 56 :	1011010010001000111100101

Genotype 150 :	2021120110001000222100102
Haplotype 56 :	1011010010001000111100101
Haplotype 15 :	1010110100000000111000001

Genotype 151 :	2021120110001000222100102
Haplotype 56 :	1011010010001000111100101
Haplotype 15 :	1010110100000000111000001

Genotype 152 :	2021120110001000222100102
Haplotype 15 :	1010110100000000111000001
Haplotype 56 :	1011010010001000111100101

Genotype 153 :	2021021020002000112201102
Haplotype 56 :	1011010010001000111100101
Haplotype 75 :	1010011010001000001101001

Genotype 154 :	1010021020002001002111002
Haplotype 75 :	1010011010001000001101001
Haplotype 79 :	0000010010001001001010001

Genotype 155 :	0000021020001012101010102
Haplotype 79 :	0000010010001001001010001
Haplotype 77 :	0000011010000011100000101

Genotype 156 :	0000010010012101001020012
Haplotype 79 :	0000010010001001001010001
Haplotype 61 :	0000000000011100000010011

Genotype 157 :	0110010000021100100020021
Haplotype 61 :	0000000000011100000010011
Haplotype 162 :	0110010000010000100010010

Genotype 158 :	1100101000012210001020022
Haplotype 61 :	0000000000011100000010011
Haplotype 14 :	1100101000001110001010011

Genotype 159 :	2100202110102211002120022
Haplotype 14 :	1100101000001110001010011
Haplotype 109 :	1000101110101101001110011

Genotype 160 :	2000202220201102012211011
Haplotype 109 :	1000101110101101001110011
Haplotype 54 :	1000101110100001011101000

Genotype 161 :	1011102220200112022202010
Haplotype 54 :	1000101110100001011101000
Haplotype 65 :	0011001110100111011101010

Genotype 162 :	2000202220201102012211011
Haplotype 54 :	1000101110100001011101000
Haplotype 109 :	1000101110101101001110011

Genotype 163 :	2000202220201102012211011
Haplotype 54 :	1000101110100001011101000
Haplotype 109 :	1000101110101101001110011

Genotype 164 :	2000202220201102012211011
Haplotype 54 :	1000101110100001011101000
Haplotype 109 :	1000101110101101001110011

Genotype 165 :	2000202221101202001111022
Haplotype 109 :	1000101110101101001110011
Haplotype 114 :	1000101111000101000001011

Genotype 166 :	1000202220202201011120011
Haplotype 109 :	1000101110101101001110011
Haplotype 69 :	0000101110101100010010000

Genotype 167 :	2100202110102211002120022
Haplotype 109 :	1000101110101101001110011
Haplotype 14 :	1100101000001110001010011

Genotype 168 :	2000201121102212002220112
Haplotype 109 :	1000101110101101001110011
Haplotype 33 :	1000100011001111001110101

Genotype 169 :	1101100021002222002221202
Haplotype 33 :	1000100011001111001110101
Haplotype 98 :	0101000010001111001111101

Genotype 170 :	1102000020102212102212201
Haplotype 98 :	0101000010001111001111101
Haplotype 76 :	1001000010101101101101100

Genotype 171 :	2102001010102201202202100
Haplotype 76 :	1001000010101101101101100
Haplotype 74 :	1101001000001100101101000

Genotype 172 :	2102002110002101202102010
Haplotype 74 :	1101001000001100101101000
Haplotype 0 :	1001001110001001101001010

Genotype 173 :	2102002110002101202102010
Haplotype 0 :	1001001110001001101001010
Haplotype 74 :	1101001000001100101101000

Genotype 174 :	1012002210002001201102010
Haplotype 0 :	1001001110001001101001010
Haplotype 73 :	0011001100001000100101000

Genotype 175 :	2002002210011002212111020
Haplotype 0 :	1001001110001001101001010
Haplotype 59 :	1001001100010001111110010

Genotype 176 :	2012112201020011222220020
Haplotype 59 :	1001001100010001111110010
Haplotype 80 :	1011111101010010111110010

Genotype 177 :	2121122102120020222120120
Haplotype 80 :	1011111101010010111110010
Haplotype 108 :	1110011001110010111010110

Genotype 178 :	2012112201020011222220020
Haplotype 80 :	1011111101010010111110010
Haplotype 59 :	1001001100010001111110010

Genotype 179 :	2012112201020011222220020
Haplotype 80 :	1011111101010010111110010
Haplotype 59 :	1001001100010001111110010

Genotype 180 :	2121122102120020222120120
Haplotype 80 :	1011111101010010111110010
Haplotype 108 :	1110011001110010111010110

Genotype 181 :	2110012102220021222010221
Haplotype 108 :	1110011001110010111010110
Haplotype 152 :	1000001101110011111000111

Genotype 182 :	1000002202210011222001121
Haplotype 152 :	1000001101110011111000111
Haplotype 143 :	0000001101100000111001010

Genotype 183 :	1000002101220022112101222
Haplotype 152 :	1000001101110011111000111
Haplotype 82 :	0000001000110011001101111

Genotype 184 :	2000002102210022212000112
Haplotype 152 :	1000001101110011111000111
Haplotype 55 :	1000001001100011101000001

Genotype 185 :	2000001012211121202000002
Haplotype 55 :	1000001001100011101000001
Haplotype 104 :	1000000011111110101000001

Genotype 186 :	2001112002210012202000101
Haplotype 55 :	1000001001100011101000001
Haplotype 12 :	1001111001110001101000100

Genotype 187 :	2001222002211101202000211
Haplotype 12 :	1001111001110001101000100
Haplotype 117 :	1000111001101100101000111

Genotype 188 :	2000112002102200112100221
Haplotype 117 :	1000111001101100101000111
Haplotype 9 :	1000001001001100011100110

Genotype 189 :	2000001101002210021200220
Haplotype 9 :	1000001001001100011100110
Haplotype 8 :	1000000100001110010100110

Genotype 190 :	2101001200001220120210221
Haplotype 8 :	1000000100001110010100110
Haplotype 134 :	1101001100000110110110111

Genotype 191 :	2101001200001220120210221
Haplotype 8 :	1000000100001110010100110
Haplotype 134 :	1101001100000110110110111

Genotype 192 :	2111112200000221210220222
Haplotype 134 :	1101001100000110110110111
Haplotype 107 :	1010111100000111100110111

Genotype 193 :	2212002211110220220210221
Haplotype 134 :	1101001100000110110110111
Haplotype 97 :	1111001111110110110100110

Genotype 194 :	2212002211110220220210221
Haplotype 134 :	1101001100000110110110111
Haplotype 97 :	1111001111110110110100110

Genotype 195 :	2212002211110220220210221
Haplotype 134 :	1101001100000110110110111
Haplotype 97 :	1111001111110110110100110

Genotype 196 :	2122101221210220220110220
Haplotype 97 :	1111001111110110110100110
Haplotype 102 :	1011100110100110110010110

Genotype 197 :	2122101221210220220110220
Haplotype 102 :	1011100110100110110010110
Haplotype 97 :	1111001111110110110100110

Genotype 198 :	1112200210200120120021220
Haplotype 102 :	1011100110100110110010110
Haplotype 92 :	0101100100100010010011110

Genotype 199 :	1112200210200120120021220
Haplotype 92 :	0101100100100010010011110
Haplotype 102 :	1011100110100110110010110

Genotype 200 :	1112200210200120120021220
Haplotype 102 :	1011100110100110110010110
Haplotype 92 :	0101100100100010010011110

Genotype 201 :	2122101221210220220110220
Haplotype 102 :	1011100110100110110010110
Haplotype 97 :	1111001111110110110100110

Genotype 202 :	2122101221210220220110220
Haplotype 97 :	1111001111110110110100110
Haplotype 102 :	1011100110100110110010110

Genotype 203 :	2122101221210220220110220
Haplotype 97 :	1111001111110110110100110
Haplotype 102 :	1011100110100110110010110

Genotype 204 :	2122101221210220220110220
Haplotype 102 :	1011100110100110110010110
Haplotype 97 :	1111001111110110110100110

Genotype 205 :	2121002222120121210201220
Haplotype 97 :	1111001111110110110100110
Haplotype 130 :	1010001111010011100101110

Genotype 206 :	2121002222120121210201220
Haplotype 97 :	1111001111110110110100110
Haplotype 130 :	1010001111010011100101110

Genotype 207 :	2211102222220220121201221
Haplotype 97 :	1111001111110110110100110
Haplotype 10 :	1100101111110110011101111

Genotype 208 :	2121002222120121210201220
Haplotype 97 :	1111001111110110110100110
Haplotype 130 :	1010001111010011100101110

Genotype 209 :	2121002222120121210201220
Haplotype 130 :	1010001111010011100101110
Haplotype 97 :	1111001111110110110100110

Genotype 210 :	2121002222120121210201220
Haplotype 97 :	1111001111110110110100110
Haplotype 130 :	1010001111010011100101110

Genotype 211 :	2212002211110220220210221
Haplotype 97 :	1111001111110110110100110
Haplotype 134 :	1101001100000110110110111

Genotype 212 :	2121002222120121210201220
Haplotype 97 :	1111001111110110110100110
Haplotype 130 :	1010001111010011100101110

Genotype 213 :	2121002222120121210201220
Haplotype 130 :	1010001111010011100101110
Haplotype 97 :	1111001111110110110100110

Genotype 214 :	2211102222220220121201221
Haplotype 97 :	1111001111110110110100110
Haplotype 10 :	1100101111110110011101111

Genotype 215 :	2212002211110220220210221
Haplotype 97 :	1111001111110110110100110
Haplotype 134 :	1101001100000110110110111

Genotype 216 :	2212002211110220220210221
Haplotype 97 :	1111001111110110110100110
Haplotype 134 :	1101001100000110110110111

Genotype 217 :	2211102222220220121201221
Haplotype 97 :	1111001111110110110100110
Haplotype 10 :	1100101111110110011101111

Genotype 218 :	2100201221221220022212212
Haplotype 10 :	1100101111110110011101111
Haplotype 159 :	1000100110111110011111101

Genotype 219 :	2200202112220120121102221
Haplotype 10 :	1100101111110110011101111
Haplotype 157 :	1100101001110010110001110

Genotype 220 :	2200112222210121012212222
Haplotype 10 :	1100101111110110011101111
Haplotype 84 :	1100011111100011001111111

Genotype 221 :	2201012212201022012221122
Haplotype 84 :	1100011111100011001111111
Haplotype 142 :	1101001101101011011110011

Genotype 222 :	2201012212201022012221122
Haplotype 142 :	1101001101101011011110011
Haplotype 84 :	1100011111100011001111111

Genotype 223 :	2201012212201022012221122
Haplotype 142 :	1101001101101011011110011
Haplotype 84 :	1100011111100011001111111

Genotype 224 :	1200021221100022102222221
Haplotype 84 :	1100011111100011001111111
Haplotype 91 :	0100010110000011101111110

Genotype 225 :	2201012212201022012221122
Haplotype 84 :	1100011111100011001111111
Haplotype 142 :	1101001101101011011110011

Genotype 226 :	2201012212201022012221122
Haplotype 84 :	1100011111100011001111111
Haplotype 142 :	1101001101101011011110011

Genotype 227 :	2200112222210121012212222
Haplotype 84 :	1100011111100011001111111
Haplotype 10 :	1100101111110110011101111

Genotype 228 :	2200112222210121012212222
Haplotype 84 :	1100011111100011001111111
Haplotype 10 :	1100101111110110011101111

Genotype 229 :	2200112222210121012212222
Haplotype 10 :	1100101111110110011101111
Haplotype 84 :	1100011111100011001111111

Genotype 230 :	2200202112220120121102221
Haplotype 10 :	1100101111110110011101111
Haplotype 157 :	1100101001110010110001110

Genotype 231 :	2200202112220120121102221
Haplotype 157 :	1100101001110010110001110
Haplotype 10 :	1100101111110110011101111

Genotype 232 :	2100201221221220022212212
Haplotype 10 :	1100101111110110011101111
Haplotype 159 :	1000100110111110011111101

Genotype 233 :	1000111220222220022222201
